frame,landmark_id,x,y,frame_width,frame_height
118,20,978,951,1080,1920
118,21,906,974,1080,1920
118,22,966,952,1080,1920
118,23,543,1187,1080,1920
118,24,529,1192,1080,1920
118,25,728,1415,1080,1920
118,26,746,1445,1080,1920
118,27,651,1714,1080,1920
118,28,634,1798,1080,1920
118,29,616,1753,1080,1920
118,30,600,1845,1080,1920
118,31,768,1759,1080,1920
118,32,789,1866,1080,1920
119,0,714,721,1080,1920
119,1,700,699,1080,1920
119,2,696,699,1080,1920
119,3,692,699,1080,1920
119,4,700,697,1080,1920
119,5,697,695,1080,1920
119,6,693,694,1080,1920
119,7,661,706,1080,1920
119,8,665,702,1080,1920
119,9,702,741,1080,1920
119,10,703,739,1080,1920
119,11,598,846,1080,1920
119,12,637,796,1080,1920
119,13,700,1015,1080,1920
119,14,779,921,1080,1920
119,15,858,974,1080,1920
119,16,951,932,1080,1920
119,17,888,955,1080,1920
119,18,984,928,1080,1920
119,19,899,942,1080,1920
119,20,974,919,1080,1920
119,21,894,950,1080,1920
119,22,963,922,1080,1920
119,23,532,1205,1080,1920
119,24,531,1213,1080,1920
119,25,720,1425,1080,1920
119,26,756,1451,1080,1920
119,27,649,1713,1080,1920
119,28,646,1797,1080,1920
119,29,613,1749,1080,1920
119,30,606,1845,1080,1920
119,31,752,1752,1080,1920
119,32,787,1845,1080,1920
120,0,721,744,1080,1920
120,1,708,719,1080,1920
120,2,704,719,1080,1920
120,3,700,719,1080,1920
120,4,708,717,1080,1920
120,5,705,716,1080,1920
120,6,701,715,1080,1920
120,7,669,726,1080,1920
120,8,671,721,1080,1920
120,9,709,765,1080,1920
120,10,710,762,1080,1920
120,11,598,868,1080,1920
120,12,645,819,1080,1920
120,13,727,1023,1080,1920
120,14,807,944,1080,1920
120,15,877,971,1080,1920
120,16,938,919,1080,1920
120,17,898,933,1080,1920
120,18,968,902,1080,1920
120,19,898,917,1080,1920
120,20,951,896,1080,1920
120,21,893,928,1080,1920
120,22,943,903,1080,1920
120,23,511,1227,1080,1920
120,24,526,1235,1080,1920
120,25,715,1428,1080,1920
120,26,776,1454,1080,1920
120,27,643,1711,1080,1920
120,28,647,1797,1080,1920
120,29,600,1745,1080,1920
120,30,606,1844,1080,1920
120,31,742,1748,1080,1920
120,32,785,1839,1080,1920
121,0,725,761,1080,1920
121,1,710,738,1080,1920
121,2,706,738,1080,1920
121,3,702,738,1080,1920
121,4,712,737,1080,1920
121,5,709,736,1080,1920
121,6,706,736,1080,1920
121,7,673,748,1080,1920
121,8,679,745,1080,1920
121,9,714,784,1080,1920
121,10,717,781,1080,1920
121,11,607,892,1080,1920
121,12,659,846,1080,1920
121,13,752,1036,1080,1920
121,14,814,970,1080,1920
121,15,877,966,1080,1920
121,16,921,914,1080,1920
121,17,899,925,1080,1920
121,18,949,887,1080,1920
121,19,895,910,1080,1920
121,20,935,883,1080,1920
121,21,889,922,1080,1920
121,22,927,893,1080,1920
121,23,515,1245,1080,1920
121,24,527,1256,1080,1920
121,25,723,1435,1080,1920
121,26,784,1459,1080,1920
121,27,643,1704,1080,1920
121,28,646,1785,1080,1920
121,29,601,1738,1080,1920
121,30,606,1829,1080,1920
121,31,744,1744,1080,1920
121,32,777,1829,1080,1920
122,0,730,787,1080,1920
122,1,716,764,1080,1920
122,2,712,763,1080,1920
122,3,708,763,1080,1920
122,4,717,763,1080,1920
122,5,715,763,1080,1920
122,6,712,762,1080,1920
122,7,679,774,1080,1920
122,8,685,773,1080,1920
122,9,719,810,1080,1920
122,10,720,809,1080,1920
122,11,608,916,1080,1920
122,12,666,876,1080,1920
122,13,763,1032,1080,1920
122,14,849,978,1080,1920
122,15,874,953,1080,1920
122,16,911,909,1080,1920
122,17,891,921,1080,1920
122,18,939,877,1080,1920
122,19,888,910,1080,1920
122,20,929,880,1080,1920
122,21,883,920,1080,1920
122,22,923,889,1080,1920
122,23,504,1270,1080,1920
122,24,518,1279,1080,1920
122,25,720,1444,1080,1920
122,26,785,1460,1080,1920
122,27,641,1709,1080,1920
122,28,650,1785,1080,1920
122,29,600,1750,1080,1920
122,30,609,1830,1080,1920
122,31,745,1747,1080,1920
122,32,786,1829,1080,1920
123,0,738,805,1080,1920
123,1,725,782,1080,1920
123,2,722,781,1080,1920
123,3,718,781,1080,1920
123,4,725,781,1080,1920
123,5,723,781,1080,1920
123,6,720,781,1080,1920
123,7,688,792,1080,1920
123,8,691,792,1080,1920
123,9,728,828,1080,1920
123,10,727,829,1080,1920
123,11,613,939,1080,1920
123,12,671,901,1080,1920
123,13,775,1031,1080,1920
123,14,876,990,1080,1920
123,15,875,938,1080,1920
123,16,907,910,1080,1920
123,17,888,912,1080,1920
123,18,934,875,1080,1920
123,19,883,905,1080,1920
123,20,913,884,1080,1920
123,21,879,912,1080,1920
123,22,902,898,1080,1920
123,23,501,1283,1080,1920
123,24,510,1297,1080,1920
123,25,719,1441,1080,1920
123,26,785,1463,1080,1920
123,27,641,1698,1080,1920
123,28,652,1783,1080,1920
123,29,601,1740,1080,1920
123,30,610,1828,1080,1920
123,31,746,1739,1080,1920
123,32,786,1813,1080,1920
124,0,746,827,1080,1920
124,1,734,802,1080,1920
124,2,730,802,1080,1920
124,3,726,801,1080,1920
124,4,734,803,1080,1920
124,5,731,802,1080,1920
124,6,727,802,1080,1920
124,7,694,813,1080,1920
124,8,698,813,1080,1920
124,9,734,850,1080,1920
124,10,733,851,1080,1920
124,11,617,957,1080,1920
124,12,676,927,1080,1920
124,13,777,1043,1080,1920
124,14,894,1012,1080,1920
124,15,873,942,1080,1920
124,16,906,913,1080,1920
124,17,886,914,1080,1920
124,18,931,882,1080,1920
124,19,880,906,1080,1920
124,20,910,885,1080,1920
124,21,875,917,1080,1920
124,22,899,899,1080,1920
124,23,492,1295,1080,1920
124,24,506,1309,1080,1920
124,25,723,1441,1080,1920
124,26,795,1462,1080,1920
124,27,634,1693,1080,1920
124,28,653,1781,1080,1920
124,29,595,1738,1080,1920
124,30,610,1825,1080,1920
124,31,736,1735,1080,1920
124,32,780,1814,1080,1920
125,0,749,858,1080,1920
125,1,738,833,1080,1920
125,2,734,832,1080,1920
125,3,729,831,1080,1920
125,4,739,833,1080,1920
125,5,736,832,1080,1920
125,6,732,831,1080,1920
125,7,696,839,1080,1920
125,8,704,839,1080,1920
125,9,736,879,1080,1920
125,10,736,879,1080,1920
125,11,621,981,1080,1920
125,12,674,952,1080,1920
125,13,774,1055,1080,1920
125,14,893,1034,1080,1920
125,15,870,952,1080,1920
125,16,905,922,1080,1920
125,17,884,921,1080,1920
125,18,930,891,1080,1920
125,19,878,916,1080,1920
125,20,908,895,1080,1920
125,21,873,928,1080,1920
125,22,896,908,1080,1920
125,23,489,1311,1080,1920
125,24,497,1323,1080,1920
125,25,743,1441,1080,1920
125,26,796,1461,1080,1920
125,27,639,1702,1080,1920
125,28,654,1782,1080,1920
125,29,596,1742,1080,1920
125,30,610,1826,1080,1920
125,31,738,1749,1080,1920
125,32,776,1831,1080,1920
126,0,765,877,1080,1920
126,1,752,852,1080,1920
126,2,748,851,1080,1920
126,3,743,850,1080,1920
126,4,753,852,1080,1920
126,5,749,851,1080,1920
126,6,745,850,1080,1920
126,7,705,857,1080,1920
126,8,712,858,1080,1920
126,9,750,900,1080,1920
126,10,748,900,1080,1920
126,11,627,993,1080,1920
126,12,678,974,1080,1920
126,13,789,1057,1080,1920
126,14,898,1052,1080,1920
126,15,868,958,1080,1920
126,16,904,926,1080,1920
126,17,883,926,1080,1920
126,18,923,902,1080,1920
126,19,876,922,1080,1920
126,20,898,904,1080,1920
126,21,873,935,1080,1920
126,22,888,915,1080,1920
126,23,490,1317,1080,1920
126,24,498,1336,1080,1920
126,25,750,1440,1080,1920
126,26,799,1464,1080,1920
126,27,640,1702,1080,1920
126,28,654,1783,1080,1920
126,29,596,1740,1080,1920
126,30,611,1827,1080,1920
126,31,738,1749,1080,1920
126,32,776,1832,1080,1920
127,0,777,904,1080,1920
127,1,763,881,1080,1920
127,2,759,880,1080,1920
127,3,754,879,1080,1920
127,4,763,880,1080,1920
127,5,759,879,1080,1920
127,6,754,878,1080,1920
127,7,714,884,1080,1920
127,8,718,885,1080,1920
127,9,762,928,1080,1920
127,10,759,927,1080,1920
127,11,638,1011,1080,1920
127,12,687,994,1080,1920
127,13,816,1071,1080,1920
127,14,914,1063,1080,1920
127,15,870,964,1080,1920
127,16,903,944,1080,1920
127,17,882,931,1080,1920
127,18,911,905,1080,1920
127,19,872,925,1080,1920
127,20,881,907,1080,1920
127,21,865,942,1080,1920
127,22,872,923,1080,1920
127,23,493,1325,1080,1920
127,24,497,1347,1080,1920
127,25,751,1434,1080,1920
127,26,799,1464,1080,1920
127,27,643,1703,1080,1920
127,28,655,1780,1080,1920
127,29,598,1740,1080,1920
127,30,611,1823,1080,1920
127,31,740,1748,1080,1920
127,32,775,1825,1080,1920
128,0,786,924,1080,1920
128,1,772,899,1080,1920
128,2,768,898,1080,1920
128,3,763,897,1080,1920
128,4,771,899,1080,1920
128,5,766,897,1080,1920
128,6,761,896,1080,1920
128,7,723,903,1080,1920
128,8,727,903,1080,1920
128,9,771,948,1080,1920
128,10,768,946,1080,1920
128,11,638,1032,1080,1920
128,12,697,1009,1080,1920
128,13,802,1101,1080,1920
128,14,926,1083,1080,1920
128,15,870,984,1080,1920
128,16,904,959,1080,1920
128,17,879,946,1080,1920
128,18,912,914,1080,1920
128,19,860,941,1080,1920
128,20,882,918,1080,1920
128,21,855,958,1080,1920
128,22,874,935,1080,1920
128,23,487,1337,1080,1920
128,24,499,1349,1080,1920
128,25,742,1452,1080,1920
128,26,800,1463,1080,1920
128,27,639,1711,1080,1920
128,28,659,1770,1080,1920
128,29,597,1749,1080,1920
128,30,616,1810,1080,1920
128,31,730,1750,1080,1920
128,32,774,1814,1080,1920
129,0,796,938,1080,1920
129,1,782,915,1080,1920
129,2,777,914,1080,1920
129,3,773,913,1080,1920
129,4,781,914,1080,1920
129,5,776,913,1080,1920
129,6,771,912,1080,1920
129,7,732,920,1080,1920
129,8,737,921,1080,1920
129,9,782,963,1080,1920
129,10,779,962,1080,1920
129,11,644,1046,1080,1920
129,12,702,1024,1080,1920
129,13,820,1114,1080,1920
129,14,931,1098,1080,1920
129,15,872,1005,1080,1920
129,16,903,985,1080,1920
129,17,882,969,1080,1920
129,18,910,947,1080,1920
129,19,859,964,1080,1920
129,20,878,948,1080,1920
129,21,852,977,1080,1920
129,22,868,962,1080,1920
129,23,486,1352,1080,1920
129,24,500,1359,1080,1920
129,25,740,1461,1080,1920
129,26,802,1463,1080,1920
129,27,638,1718,1080,1920
129,28,662,1770,1080,1920
129,29,597,1753,1080,1920
129,30,616,1813,1080,1920
129,31,732,1753,1080,1920
129,32,774,1813,1080,1920
130,0,796,952,1080,1920
130,1,781,927,1080,1920
130,2,778,927,1080,1920
130,3,773,926,1080,1920
130,4,780,926,1080,1920
130,5,776,925,1080,1920
130,6,771,924,1080,1920
130,7,735,934,1080,1920
130,8,740,935,1080,1920
130,9,782,978,1080,1920
130,10,778,975,1080,1920
130,11,648,1059,1080,1920
130,12,707,1037,1080,1920
130,13,821,1137,1080,1920
130,14,936,1114,1080,1920
130,15,874,1036,1080,1920
130,16,902,1019,1080,1920
130,17,884,1005,1080,1920
130,18,904,985,1080,1920
130,19,859,999,1080,1920
130,20,867,982,1080,1920
130,21,851,1012,1080,1920
130,22,858,995,1080,1920
130,23,487,1363,1080,1920
130,24,498,1374,1080,1920
130,25,742,1467,1080,1920
130,26,802,1467,1080,1920
130,27,638,1718,1080,1920
130,28,661,1771,1080,1920
130,29,597,1754,1080,1920
130,30,613,1814,1080,1920
130,31,733,1752,1080,1920
130,32,774,1815,1080,1920
131,0,799,967,1080,1920
131,1,785,941,1080,1920
131,2,781,940,1080,1920
131,3,778,940,1080,1920
131,4,784,939,1080,1920
131,5,779,938,1080,1920
131,6,775,938,1080,1920
131,7,740,948,1080,1920
131,8,745,950,1080,1920
131,9,785,994,1080,1920
131,10,781,990,1080,1920
131,11,648,1075,1080,1920
131,12,719,1052,1080,1920
131,13,810,1174,1080,1920
131,14,944,1134,1080,1920
131,15,873,1066,1080,1920
131,16,901,1046,1080,1920
131,17,884,1034,1080,1920
131,18,903,1010,1080,1920
131,19,858,1028,1080,1920
131,20,868,1007,1080,1920
131,21,849,1042,1080,1920
131,22,859,1020,1080,1920
131,23,483,1376,1080,1920
131,24,498,1388,1080,1920
131,25,740,1473,1080,1920
131,26,801,1469,1080,1920
131,27,636,1720,1080,1920
131,28,661,1778,1080,1920
131,29,595,1758,1080,1920
131,30,613,1815,1080,1920
131,31,733,1753,1080,1920
131,32,776,1826,1080,1920
132,0,805,982,1080,1920
132,1,792,955,1080,1920
132,2,788,955,1080,1920
132,3,784,954,1080,1920
132,4,791,954,1080,1920
132,5,787,953,1080,1920
132,6,783,953,1080,1920
132,7,747,962,1080,1920
132,8,752,965,1080,1920
132,9,792,1008,1080,1920
132,10,788,1005,1080,1920
132,11,650,1088,1080,1920
132,12,725,1068,1080,1920
132,13,804,1188,1080,1920
132,14,945,1153,1080,1920
132,15,873,1082,1080,1920
132,16,902,1065,1080,1920
132,17,885,1047,1080,1920
132,18,903,1028,1080,1920
132,19,859,1038,1080,1920
132,20,870,1022,1080,1920
132,21,849,1052,1080,1920
132,22,861,1037,1080,1920
132,23,479,1382,1080,1920
132,24,495,1399,1080,1920
132,25,741,1473,1080,1920
132,26,800,1472,1080,1920
132,27,636,1719,1080,1920
132,28,661,1779,1080,1920
132,29,595,1752,1080,1920
132,30,613,1816,1080,1920
132,31,731,1752,1080,1920
132,32,775,1826,1080,1920
133,0,811,1001,1080,1920
133,1,798,972,1080,1920
133,2,794,971,1080,1920
133,3,791,971,1080,1920
133,4,797,971,1080,1920
133,5,794,970,1080,1920
133,6,790,969,1080,1920
133,7,751,977,1080,1920
133,8,758,979,1080,1920
133,9,797,1025,1080,1920
133,10,794,1022,1080,1920
133,11,650,1105,1080,1920
133,12,730,1083,1080,1920
133,13,801,1207,1080,1920
133,14,951,1176,1080,1920
133,15,875,1102,1080,1920
133,16,909,1076,1080,1920
133,17,888,1070,1080,1920
133,18,907,1042,1080,1920
133,19,861,1061,1080,1920
133,20,872,1035,1080,1920
133,21,851,1072,1080,1920
133,22,864,1050,1080,1920
133,23,479,1401,1080,1920
133,24,496,1417,1080,1920
133,25,740,1476,1080,1920
133,26,800,1471,1080,1920
133,27,633,1719,1080,1920
133,28,660,1779,1080,1920
133,29,591,1752,1080,1920
133,30,611,1817,1080,1920
133,31,727,1750,1080,1920
133,32,764,1825,1080,1920
134,0,817,1017,1080,1920
134,1,806,987,1080,1920
134,2,802,986,1080,1920
134,3,799,985,1080,1920
134,4,805,986,1080,1920
134,5,802,984,1080,1920
134,6,798,983,1080,1920
134,7,758,990,1080,1920
134,8,765,993,1080,1920
134,9,802,1041,1080,1920
134,10,800,1038,1080,1920
134,11,655,1116,1080,1920
134,12,733,1098,1080,1920
134,13,811,1220,1080,1920
134,14,956,1191,1080,1920
134,15,886,1105,1080,1920
134,16,913,1084,1080,1920
134,17,896,1071,1080,1920
134,18,908,1049,1080,1920
134,19,868,1063,1080,1920
134,20,872,1047,1080,1920
134,21,859,1077,1080,1920
134,22,865,1062,1080,1920
134,23,480,1407,1080,1920
134,24,496,1428,1080,1920
134,25,735,1479,1080,1920
134,26,800,1473,1080,1920
134,27,633,1727,1080,1920
134,28,660,1780,1080,1920
134,29,592,1763,1080,1920
134,30,611,1819,1080,1920
134,31,727,1750,1080,1920
134,32,765,1821,1080,1920
135,0,818,1032,1080,1920
135,1,808,999,1080,1920
135,2,804,998,1080,1920
135,3,801,997,1080,1920
135,4,807,998,1080,1920
135,5,803,996,1080,1920
135,6,800,995,1080,1920
135,7,761,1002,1080,1920
135,8,767,1005,1080,1920
135,9,801,1056,1080,1920
135,10,799,1054,1080,1920
135,11,655,1125,1080,1920
135,12,730,1107,1080,1920
135,13,815,1223,1080,1920
135,14,954,1204,1080,1920
135,15,893,1118,1080,1920
135,16,914,1093,1080,1920
135,17,901,1087,1080,1920
135,18,908,1059,1080,1920
135,19,873,1079,1080,1920
135,20,873,1058,1080,1920
135,21,865,1092,1080,1920
135,22,866,1073,1080,1920
135,23,479,1420,1080,1920
135,24,495,1438,1080,1920
135,25,736,1490,1080,1920
135,26,800,1478,1080,1920
135,27,633,1731,1080,1920
135,28,661,1786,1080,1920
135,29,591,1768,1080,1920
135,30,611,1822,1080,1920
135,31,727,1755,1080,1920
135,32,764,1827,1080,1920
136,0,814,1044,1080,1920
136,1,804,1011,1080,1920
136,2,801,1011,1080,1920
136,3,798,1010,1080,1920
136,4,804,1009,1080,1920
136,5,801,1008,1080,1920
136,6,798,1006,1080,1920
136,7,760,1013,1080,1920
136,8,767,1015,1080,1920
136,9,798,1067,1080,1920
136,10,797,1065,1080,1920
136,11,655,1130,1080,1920
136,12,731,1114,1080,1920
136,13,818,1226,1080,1920
136,14,951,1209,1080,1920
136,15,890,1119,1080,1920
136,16,913,1097,1080,1920
136,17,901,1085,1080,1920
136,18,909,1062,1080,1920
136,19,874,1083,1080,1920
136,20,874,1065,1080,1920
136,21,865,1096,1080,1920
136,22,866,1080,1080,1920
136,23,477,1424,1080,1920
136,24,495,1442,1080,1920
136,25,735,1487,1080,1920
136,26,800,1482,1080,1920
136,27,632,1733,1080,1920
136,28,660,1791,1080,1920
136,29,591,1772,1080,1920
136,30,610,1827,1080,1920
136,31,726,1761,1080,1920
136,32,759,1839,1080,1920
137,0,812,1056,1080,1920
137,1,803,1023,1080,1920
137,2,800,1023,1080,1920
137,3,796,1022,1080,1920
137,4,802,1022,1080,1920
137,5,799,1020,1080,1920
137,6,796,1019,1080,1920
137,7,759,1024,1080,1920
137,8,765,1025,1080,1920
137,9,796,1078,1080,1920
137,10,794,1076,1080,1920
137,11,656,1136,1080,1920
137,12,728,1124,1080,1920
137,13,830,1222,1080,1920
137,14,948,1215,1080,1920
137,15,890,1116,1080,1920
137,16,914,1100,1080,1920
137,17,900,1082,1080,1920
137,18,910,1068,1080,1920
137,19,876,1080,1080,1920
137,20,875,1071,1080,1920
137,21,867,1095,1080,1920
137,22,868,1085,1080,1920
137,23,477,1433,1080,1920
137,24,493,1453,1080,1920
137,25,740,1484,1080,1920
137,26,800,1484,1080,1920
137,27,635,1734,1080,1920
137,28,660,1790,1080,1920
137,29,591,1772,1080,1920
137,30,610,1827,1080,1920
137,31,732,1770,1080,1920
137,32,759,1850,1080,1920
138,0,811,1059,1080,1920
138,1,803,1027,1080,1920
138,2,799,1026,1080,1920
138,3,796,1025,1080,1920
138,4,802,1027,1080,1920
138,5,799,1025,1080,1920
138,6,796,1024,1080,1920
138,7,757,1026,1080,1920
138,8,765,1029,1080,1920
138,9,795,1080,1080,1920
138,10,794,1079,1080,1920
138,11,656,1142,1080,1920
138,12,727,1130,1080,1920
138,13,833,1249,1080,1920
138,14,947,1223,1080,1920
138,15,889,1121,1080,1920
138,16,915,1104,1080,1920
138,17,900,1084,1080,1920
138,18,914,1073,1080,1920
138,19,877,1082,1080,1920
138,20,878,1076,1080,1920
138,21,868,1097,1080,1920
138,22,871,1089,1080,1920
138,23,477,1444,1080,1920
138,24,495,1459,1080,1920
138,25,740,1483,1080,1920
138,26,801,1488,1080,1920
138,27,634,1734,1080,1920
138,28,661,1790,1080,1920
138,29,590,1772,1080,1920
138,30,611,1827,1080,1920
138,31,724,1772,1080,1920
138,32,759,1847,1080,1920
139,0,812,1070,1080,1920
139,1,803,1039,1080,1920
139,2,800,1038,1080,1920
139,3,797,1036,1080,1920
139,4,804,1038,1080,1920
139,5,801,1036,1080,1920
139,6,798,1035,1080,1920
139,7,758,1034,1080,1920
139,8,768,1036,1080,1920
139,9,795,1089,1080,1920
139,10,794,1088,1080,1920
139,11,655,1142,1080,1920
139,12,726,1127,1080,1920
139,13,832,1250,1080,1920
139,14,943,1222,1080,1920
139,15,888,1115,1080,1920
139,16,915,1109,1080,1920
139,17,900,1082,1080,1920
139,18,914,1078,1080,1920
139,19,877,1080,1080,1920
139,20,878,1079,1080,1920
139,21,868,1094,1080,1920
139,22,871,1092,1080,1920
139,23,477,1450,1080,1920
139,24,495,1464,1080,1920
139,25,743,1482,1080,1920
139,26,802,1489,1080,1920
139,27,631,1736,1080,1920
139,28,663,1795,1080,1920
139,29,589,1774,1080,1920
139,30,612,1837,1080,1920
139,31,704,1801,1080,1920
139,32,760,1861,1080,1920
140,0,811,1068,1080,1920
140,1,803,1038,1080,1920
140,2,800,1036,1080,1920
140,3,796,1035,1080,1920
140,4,804,1037,1080,1920
140,5,801,1036,1080,1920
140,6,799,1034,1080,1920
140,7,758,1034,1080,1920
140,8,770,1036,1080,1920
140,9,794,1087,1080,1920
140,10,794,1086,1080,1920
140,11,655,1137,1080,1920
140,12,725,1129,1080,1920
140,13,829,1245,1080,1920
140,14,933,1225,1080,1920
140,15,886,1113,1080,1920
140,16,911,1117,1080,1920
140,17,896,1081,1080,1920
140,18,913,1085,1080,1920
140,19,877,1080,1080,1920
140,20,878,1085,1080,1920
140,21,867,1093,1080,1920
140,22,871,1097,1080,1920
140,23,481,1447,1080,1920
140,24,496,1471,1080,1920
140,25,749,1479,1080,1920
140,26,804,1494,1080,1920
140,27,632,1726,1080,1920
140,28,663,1796,1080,1920
140,29,589,1762,1080,1920
140,30,611,1838,1080,1920
140,31,708,1776,1080,1920
140,32,755,1859,1080,1920
141,0,811,1067,1080,1920
141,1,803,1037,1080,1920
141,2,799,1036,1080,1920
141,3,796,1034,1080,1920
141,4,804,1037,1080,1920
141,5,801,1035,1080,1920
141,6,799,1034,1080,1920
141,7,758,1033,1080,1920
141,8,770,1036,1080,1920
141,9,794,1086,1080,1920
141,10,794,1086,1080,1920
141,11,655,1136,1080,1920
141,12,725,1132,1080,1920
141,13,825,1238,1080,1920
141,14,932,1228,1080,1920
141,15,886,1112,1080,1920
141,16,911,1115,1080,1920
141,17,896,1081,1080,1920
141,18,914,1085,1080,1920
141,19,877,1080,1080,1920
141,20,880,1084,1080,1920
141,21,867,1093,1080,1920
141,22,872,1096,1080,1920
141,23,481,1445,1080,1920
141,24,497,1469,1080,1920
141,25,748,1481,1080,1920
